time,temperature,windspeed,peakgust,pressure
2019-01-08 00:00:00,7.1,29.6,44.5,1022.2
2019-01-08 00:30:00,7.0,29.6,44.5,1022.1
2019-01-08 01:00:00,6.9,29.6,44.5,1022.0
2019-01-08 01:30:00,6.9,29.6,43.55,1021.95
2019-01-08 02:00:00,6.9,29.6,42.6,1021.9
2019-01-08 02:30:00,6.800000000000001,29.6,42.6,1021.75
2019-01-08 03:00:00,6.7,29.6,42.6,1021.6
2019-01-08 03:30:00,6.6,29.6,43.55,1021.6
2019-01-08 04:00:00,6.5,29.6,44.5,1021.6
2019-01-08 04:30:00,6.5,29.6,44.5,1021.75
2019-01-08 05:00:00,6.5,29.6,44.5,1021.9
2019-01-08 05:30:00,6.4,30.55,46.35,1022.0
2019-01-08 06:00:00,6.3,31.5,48.2,1022.1
2019-01-08 06:30:00,6.199999999999999,31.5,47.25,1022.3
2019-01-08 07:00:00,6.1,31.5,46.3,1022.5
2019-01-08 07:30:00,6.199999999999999,31.5,46.3,1022.65
2019-01-08 08:00:00,6.3,31.5,46.3,1022.8
2019-01-08 08:30:00,6.15,31.5,47.25,1023.2
2019-01-08 09:00:00,6.0,31.5,48.2,1023.6
2019-01-08 09:30:00,6.3,32.4,49.1,1023.75
2019-01-08 10:00:00,6.6,33.3,50.0,1023.9
2019-01-08 10:30:00,6.8,34.25,51.85,1023.95
2019-01-08 11:00:00,7.0,35.2,53.7,1024.0
2019-01-08 11:30:00,7.2,36.1,54.6,1024.3
2019-01-08 12:00:00,7.4,37.0,55.5,1024.6
2019-01-08 12:30:00,7.4,37.95,56.45,1024.5
2019-01-08 13:00:00,7.4,38.9,57.4,1024.4
2019-01-08 13:30:00,7.35,37.95,57.4,1024.45
2019-01-08 14:00:00,7.3,37.0,57.4,1024.5
2019-01-08 14:30:00,7.199999999999999,36.1,57.4,1024.55
2019-01-08 15:00:00,7.1,35.2,57.4,1024.6
2019-01-08 15:30:00,6.8,34.25,54.599999999999994,1024.75
2019-01-08 16:00:00,6.5,33.3,51.8,1024.9
2019-01-08 16:30:00,6.35,32.4,50.9,1025.0
2019-01-08 17:00:00,6.2,31.5,50.0,1025.1
2019-01-08 17:30:00,5.95,32.4,50.0,1025.4499999999998
2019-01-08 18:00:00,5.7,33.3,50.0,1025.8
2019-01-08 18:30:00,5.6,33.3,50.0,1025.85
2019-01-08 19:00:00,5.5,33.3,50.0,1025.9
2019-01-08 19:30:00,5.4,33.3,49.1,1025.85
2019-01-08 20:00:00,5.3,33.3,48.2,1025.8
2019-01-08 20:30:00,5.25,32.4,48.2,1025.9499999999998
2019-01-08 21:00:00,5.2,31.5,48.2,1026.1
2019-01-08 21:30:00,5.15,31.5,48.2,1026.05
2019-01-08 22:00:00,5.1,31.5,48.2,1026.0
2019-01-08 22:30:00,5.1,31.5,48.2,1025.95
2019-01-08 23:00:00,5.1,31.5,48.2,1025.9
2019-01-08 23:30:00,4.9,30.55,47.25,1025.6
2019-01-09 00:00:00,4.7,29.6,46.3,1025.3
2019-01-09 00:30:00,4.7,30.55,46.3,1025.1999999999998
2019-01-09 01:00:00,4.7,31.5,46.3,1025.1
2019-01-09 01:30:00,4.75,30.55,45.4,1025.1999999999998
2019-01-09 02:00:00,4.8,29.6,44.5,1025.3
2019-01-09 02:30:00,4.699999999999999,29.6,44.5,1025.15
2019-01-09 03:00:00,4.6,29.6,44.5,1025.0
2019-01-09 03:30:00,4.55,29.6,44.5,1025.0
2019-01-09 04:00:00,4.5,29.6,44.5,1025.0
2019-01-09 04:30:00,4.45,29.6,43.55,1025.1
2019-01-09 05:00:00,4.4,29.6,42.6,1025.2
2019-01-09 05:30:00,4.35,29.6,43.55,1025.35
2019-01-09 06:00:00,4.3,29.6,44.5,1025.5
2019-01-09 06:30:00,4.3,29.6,43.55,1025.65
2019-01-09 07:00:00,4.3,29.6,42.6,1025.8
2019-01-09 07:30:00,4.35,29.6,42.6,1026.0
2019-01-09 08:00:00,4.4,29.6,42.6,1026.2
2019-01-09 08:30:00,4.4,28.700000000000003,41.7,1026.5500000000002
2019-01-09 09:00:00,4.4,27.8,40.8,1026.9
2019-01-09 09:30:00,4.75,28.700000000000003,41.7,1027.0500000000002
2019-01-09 10:00:00,5.1,29.6,42.6,1027.2
2019-01-09 10:30:00,5.35,29.6,43.55,1027.2
2019-01-09 11:00:00,5.6,29.6,44.5,1027.2
2019-01-09 11:30:00,5.9,28.700000000000003,44.5,1027.35
2019-01-09 12:00:00,6.2,27.8,44.5,1027.5
2019-01-09 12:30:00,6.2,28.700000000000003,44.5,1027.4
2019-01-09 13:00:00,6.2,29.6,44.5,1027.3
2019-01-09 13:30:00,6.2,28.700000000000003,44.5,1027.35
2019-01-09 14:00:00,6.2,27.8,44.5,1027.4
2019-01-09 14:30:00,6.2,27.8,42.65,1027.35
2019-01-09 15:00:00,6.2,27.8,40.8,1027.3
2019-01-09 15:30:00,5.95,26.85,38.9,1027.5
2019-01-09 16:00:00,5.7,25.9,37.0,1027.7
2019-01-09 16:30:00,5.5,25.0,36.1,1027.85
2019-01-09 17:00:00,5.3,24.1,35.2,1028.0
2019-01-09 17:30:00,5.0,23.15,34.25,1028.2
2019-01-09 18:00:00,4.7,22.2,33.3,1028.4
2019-01-09 18:30:00,4.6,22.2,33.3,1028.5500000000002
2019-01-09 19:00:00,4.5,22.2,33.3,1028.7
2019-01-09 19:30:00,4.4,21.299999999999997,33.3,1028.85
2019-01-09 20:00:00,4.3,20.4,33.3,1029.0
2019-01-09 20:30:00,4.25,20.4,32.4,1029.1
2019-01-09 21:00:00,4.2,20.4,31.5,1029.2
2019-01-09 21:30:00,4.15,19.45,30.55,1029.3000000000002
2019-01-09 22:00:00,4.1,18.5,29.6,1029.4
2019-01-09 22:30:00,4.05,18.5,28.700000000000003,1029.4
2019-01-09 23:00:00,4.0,18.5,27.8,1029.4
2019-01-09 23:30:00,3.8,16.65,25.950000000000003,1029.35
2019-01-10 00:00:00,3.6,14.8,24.1,1029.3
2019-01-10 00:30:00,3.6500000000000004,14.8,24.1,1029.3
2019-01-10 01:00:00,3.7,14.8,24.1,1029.3
2019-01-10 01:30:00,3.75,14.8,24.1,1029.3
2019-01-10 02:00:00,3.8,14.8,24.1,1029.3
2019-01-10 02:30:00,3.8,13.9,23.15,1029.1999999999998
2019-01-10 03:00:00,3.8,13.0,22.2,1029.1
2019-01-10 03:30:00,3.75,13.0,22.2,1029.1
2019-01-10 04:00:00,3.7,13.0,22.2,1029.1
2019-01-10 04:30:00,3.7,13.0,22.2,1029.1999999999998
2019-01-10 05:00:00,3.7,13.0,22.2,1029.3
2019-01-10 05:30:00,3.7,13.0,22.2,1029.3
2019-01-10 06:00:00,3.7,13.0,22.2,1029.3
2019-01-10 06:30:00,3.6500000000000004,13.0,21.299999999999997,1029.35
2019-01-10 07:00:00,3.6,13.0,20.4,1029.4
2019-01-10 07:30:00,3.7,13.0,20.4,1029.45
2019-01-10 08:00:00,3.8,13.0,20.4,1029.5
2019-01-10 08:30:00,3.75,12.05,20.4,1029.7
2019-01-10 09:00:00,3.7,11.1,20.4,1029.9
2019-01-10 09:30:00,3.9,12.05,20.4,1029.85
2019-01-10 10:00:00,4.1,13.0,20.4,1029.8
2019-01-10 10:30:00,4.25,13.0,21.299999999999997,1029.6
2019-01-10 11:00:00,4.4,13.0,22.2,1029.4
2019-01-10 11:30:00,4.65,13.0,23.15,1029.4
2019-01-10 12:00:00,4.9,13.0,24.1,1029.4
2019-01-10 12:30:00,4.85,13.9,24.1,1029.15
2019-01-10 13:00:00,4.8,14.8,24.1,1028.9
2019-01-10 13:30:00,4.699999999999999,13.9,24.1,1028.75
2019-01-10 14:00:00,4.6,13.0,24.1,1028.6
2019-01-10 14:30:00,4.65,13.0,24.1,1028.35
2019-01-10 15:00:00,4.7,13.0,24.1,1028.1
2019-01-10 15:30:00,4.550000000000001,13.0,23.15,1028.1
2019-01-10 16:00:00,4.4,13.0,22.2,1028.1
2019-01-10 16:30:00,4.550000000000001,13.9,22.2,1028.05
2019-01-10 17:00:00,4.7,14.8,22.2,1028.0
2019-01-10 17:30:00,4.75,13.9,22.2,1028.1
2019-01-10 18:00:00,4.8,13.0,22.2,1028.2
2019-01-10 18:30:00,5.0,13.9,23.15,1028.15
2019-01-10 19:00:00,5.2,14.8,24.1,1028.1
2019-01-10 19:30:00,5.35,15.75,25.0,1028.0
2019-01-10 20:00:00,5.5,16.7,25.9,1027.9
2019-01-10 20:30:00,5.6,16.7,26.85,1027.95
2019-01-10 21:00:00,5.7,16.7,27.8,1028.0
2019-01-10 21:30:00,5.800000000000001,16.7,27.8,1027.95
2019-01-10 22:00:00,5.9,16.7,27.8,1027.9
2019-01-10 22:30:00,5.95,16.7,27.8,1027.85
2019-01-10 23:00:00,6.0,16.7,27.8,1027.8
2019-01-10 23:30:00,6.0,17.6,27.8,1027.75
2019-01-11 00:00:00,6.0,18.5,27.8,1027.7
2019-01-11 00:30:00,6.1,18.5,27.8,1027.6
2019-01-11 01:00:00,6.2,18.5,27.8,1027.5
2019-01-11 01:30:00,6.25,17.6,26.85,1027.55
2019-01-11 02:00:00,6.3,16.7,25.9,1027.6
2019-01-11 02:30:00,6.3,16.7,25.9,1027.55
2019-01-11 03:00:00,6.3,16.7,25.9,1027.5
2019-01-11 03:30:00,6.199999999999999,16.7,25.9,1027.45
2019-01-11 04:00:00,6.1,16.7,25.9,1027.4
2019-01-11 04:30:00,6.1,16.7,25.9,1027.45
2019-01-11 05:00:00,6.1,16.7,25.9,1027.5
2019-01-11 05:30:00,6.1,16.7,25.9,1027.65
2019-01-11 06:00:00,6.1,16.7,25.9,1027.8
2019-01-11 06:30:00,6.05,16.7,25.9,1027.85
2019-01-11 07:00:00,6.0,16.7,25.9,1027.9
2019-01-11 07:30:00,6.05,16.7,25.9,1027.95
2019-01-11 08:00:00,6.1,16.7,25.9,1028.0
2019-01-11 08:30:00,6.0,16.7,25.9,1028.25
2019-01-11 09:00:00,5.9,16.7,25.9,1028.5
2019-01-11 09:30:00,6.1,16.7,26.85,1028.55
2019-01-11 10:00:00,6.3,16.7,27.8,1028.6
2019-01-11 10:30:00,6.449999999999999,17.6,28.700000000000003,1028.55
2019-01-11 11:00:00,6.6,18.5,29.6,1028.5
2019-01-11 11:30:00,6.949999999999999,18.5,29.6,1028.5
2019-01-11 12:00:00,7.3,18.5,29.6,1028.5
2019-01-11 12:30:00,7.3,18.5,30.55,1028.35
2019-01-11 13:00:00,7.3,18.5,31.5,1028.2
2019-01-11 13:30:00,7.3,18.5,30.55,1028.15
2019-01-11 14:00:00,7.3,18.5,29.6,1028.1
2019-01-11 14:30:00,7.3,17.6,29.6,1027.9
2019-01-11 15:00:00,7.3,16.7,29.6,1027.7
2019-01-11 15:30:00,6.9,16.7,27.75,1027.8000000000002
2019-01-11 16:00:00,6.5,16.7,25.9,1027.9
2019-01-11 16:30:00,6.3,15.75,25.9,1027.9
2019-01-11 17:00:00,6.1,14.8,25.9,1027.9
2019-01-11 17:30:00,5.9,14.8,25.0,1028.0500000000002
2019-01-11 18:00:00,5.7,14.8,24.1,1028.2
2019-01-11 18:30:00,5.65,14.8,25.0,1028.1
2019-01-11 19:00:00,5.6,14.8,25.9,1028.0
2019-01-11 19:30:00,5.55,14.8,25.9,1027.85
2019-01-11 20:00:00,5.5,14.8,25.9,1027.7
2019-01-11 20:30:00,5.4,14.8,25.9,1027.65
2019-01-11 21:00:00,5.3,14.8,25.9,1027.6
2019-01-11 21:30:00,5.199999999999999,14.8,25.9,1027.4
2019-01-11 22:00:00,5.1,14.8,25.9,1027.2
2019-01-11 22:30:00,5.0,14.8,25.9,1026.95
2019-01-11 23:00:00,4.9,14.8,25.9,1026.7
2019-01-11 23:30:00,4.65,14.8,25.9,1026.3000000000002
2019-01-12 00:00:00,4.4,14.8,25.9,1025.9
2019-01-12 00:30:00,4.45,15.75,26.85,1025.5
2019-01-12 01:00:00,4.5,16.7,27.8,1025.1
2019-01-12 01:30:00,4.7,17.6,28.700000000000003,1024.8
2019-01-12 02:00:00,4.9,18.5,29.6,1024.5
2019-01-12 02:30:00,4.85,19.45,29.6,1024.15
2019-01-12 03:00:00,4.8,20.4,29.6,1023.8
2019-01-12 03:30:00,4.9,20.4,30.55,1023.25
2019-01-12 04:00:00,5.0,20.4,31.5,1022.7
2019-01-12 04:30:00,5.15,21.299999999999997,33.35,1022.2
2019-01-12 05:00:00,5.3,22.2,35.2,1021.7
2019-01-12 05:30:00,5.35,23.15,35.2,1021.4000000000001
2019-01-12 06:00:00,5.4,24.1,35.2,1021.1
2019-01-12 06:30:00,5.550000000000001,24.1,36.1,1020.75
2019-01-12 07:00:00,5.7,24.1,37.0,1020.4
2019-01-12 07:30:00,5.95,25.0,37.0,1020.0
2019-01-12 08:00:00,6.2,25.9,37.0,1019.6
2019-01-12 08:30:00,6.25,25.9,37.95,1019.5
2019-01-12 09:00:00,6.3,25.9,38.9,1019.4
2019-01-12 09:30:00,6.699999999999999,26.85,39.849999999999994,1019.05
2019-01-12 10:00:00,7.1,27.8,40.8,1018.7
2019-01-12 10:30:00,7.449999999999999,27.8,41.7,1018.3
2019-01-12 11:00:00,7.8,27.8,42.6,1017.9
2019-01-12 11:30:00,8.15,28.700000000000003,43.55,1017.75
2019-01-12 12:00:00,8.5,29.6,44.5,1017.6
2019-01-12 12:30:00,8.6,29.6,45.4,1017.2
2019-01-12 13:00:00,8.7,29.6,46.3,1016.8
2019-01-12 13:30:00,8.649999999999999,29.6,46.3,1016.5999999999999
2019-01-12 14:00:00,8.6,29.6,46.3,1016.4
2019-01-12 14:30:00,8.7,28.700000000000003,45.4,1016.0999999999999
2019-01-12 15:00:00,8.8,27.8,44.5,1015.8
2019-01-12 15:30:00,8.600000000000001,26.85,42.65,1015.75
2019-01-12 16:00:00,8.4,25.9,40.8,1015.7
2019-01-12 16:30:00,8.350000000000001,25.0,39.849999999999994,1015.6500000000001
2019-01-12 17:00:00,8.3,24.1,38.9,1015.6
2019-01-12 17:30:00,8.2,24.1,38.9,1015.6500000000001
2019-01-12 18:00:00,8.1,24.1,38.9,1015.7
2019-01-12 18:30:00,8.25,24.1,38.9,1015.5
2019-01-12 19:00:00,8.4,24.1,38.9,1015.3
2019-01-12 19:30:00,8.5,25.0,38.9,1015.0999999999999
2019-01-12 20:00:00,8.6,25.9,38.9,1014.9
2019-01-12 20:30:00,8.649999999999999,25.9,39.849999999999994,1014.7
2019-01-12 21:00:00,8.7,25.9,40.8,1014.5
2019-01-12 21:30:00,8.8,25.9,40.8,1014.3
2019-01-12 22:00:00,8.9,25.9,40.8,1014.1
2019-01-12 22:30:00,9.05,26.85,40.8,1013.85
2019-01-12 23:00:00,9.2,27.8,40.8,1013.6
2019-01-12 23:30:00,9.1,26.85,39.849999999999994,1013.55
2019-01-13 00:00:00,9.0,25.9,38.9,1013.5
2019-01-13 00:30:00,9.1,26.85,39.849999999999994,1013.2
2019-01-13 01:00:00,9.2,27.8,40.8,1012.9
2019-01-13 01:30:00,9.25,27.8,41.7,1012.5999999999999
2019-01-13 02:00:00,9.3,27.8,42.6,1012.3
2019-01-13 02:30:00,9.3,27.8,42.6,1012.15
2019-01-13 03:00:00,9.3,27.8,42.6,1012.0
2019-01-13 03:30:00,9.3,28.700000000000003,43.55,1011.65
2019-01-13 04:00:00,9.3,29.6,44.5,1011.3
2019-01-13 04:30:00,9.3,29.6,45.4,1011.15
2019-01-13 05:00:00,9.3,29.6,46.3,1011.0
2019-01-13 05:30:00,9.25,30.55,47.25,1010.8
2019-01-13 06:00:00,9.2,31.5,48.2,1010.6
2019-01-13 06:30:00,9.2,31.5,48.2,1010.3
2019-01-13 07:00:00,9.2,31.5,48.2,1010.0
2019-01-13 07:30:00,9.3,31.5,48.2,1009.75
2019-01-13 08:00:00,9.4,31.5,48.2,1009.5
2019-01-13 08:30:00,9.25,32.4,49.1,1009.45
2019-01-13 09:00:00,9.1,33.3,50.0,1009.4
2019-01-13 09:30:00,9.3,34.25,50.9,1009.15
2019-01-13 10:00:00,9.5,35.2,51.8,1008.9
2019-01-13 10:30:00,9.7,36.1,52.75,1008.55
2019-01-13 11:00:00,9.9,37.0,53.7,1008.2
2019-01-13 11:30:00,10.15,37.0,54.6,1007.95
2019-01-13 12:00:00,10.4,37.0,55.5,1007.7
2019-01-13 12:30:00,10.45,37.95,57.4,1007.2
2019-01-13 13:00:00,10.5,38.9,59.3,1006.7
2019-01-13 13:30:00,10.5,38.9,60.2,1006.4000000000001
2019-01-13 14:00:00,10.5,38.9,61.1,1006.1
2019-01-13 14:30:00,10.55,38.9,60.2,1005.85
2019-01-13 15:00:00,10.6,38.9,59.3,1005.6
2019-01-13 15:30:00,10.25,37.95,58.349999999999994,1005.75
2019-01-13 16:00:00,9.9,37.0,57.4,1005.9
2019-01-13 16:30:00,9.600000000000001,36.1,56.45,1006.15
2019-01-13 17:00:00,9.3,35.2,55.5,1006.4
2019-01-13 17:30:00,8.9,35.2,53.65,1006.7
2019-01-13 18:00:00,8.5,35.2,51.8,1007.0
2019-01-13 18:30:00,8.25,34.25,50.9,1007.3
2019-01-13 19:00:00,8.0,33.3,50.0,1007.6
2019-01-13 19:30:00,7.75,32.4,49.1,1007.9000000000001
2019-01-13 20:00:00,7.5,31.5,48.2,1008.2
2019-01-13 20:30:00,7.35,31.5,48.2,1008.6
2019-01-13 21:00:00,7.2,31.5,48.2,1009.0
2019-01-13 21:30:00,7.1,30.55,47.25,1009.3
2019-01-13 22:00:00,7.0,29.6,46.3,1009.6
2019-01-13 22:30:00,6.9,29.6,45.4,1009.85
2019-01-13 23:00:00,6.8,29.6,44.5,1010.1
2019-01-13 23:30:00,6.6,28.700000000000003,43.55,1010.1
2019-01-14 00:00:00,6.4,27.8,42.6,1010.1
2019-01-14 00:30:00,6.300000000000001,27.8,41.7,1010.45
2019-01-14 01:00:00,6.2,27.8,40.8,1010.8
2019-01-14 01:30:00,6.15,26.85,39.849999999999994,1011.25
2019-01-14 02:00:00,6.1,25.9,38.9,1011.7
2019-01-14 02:30:00,6.05,25.0,37.95,1011.9000000000001
2019-01-14 03:00:00,6.0,24.1,37.0,1012.1
2019-01-14 03:30:00,5.95,24.1,37.0,1012.6
2019-01-14 04:00:00,5.9,24.1,37.0,1013.1
2019-01-14 04:30:00,5.85,23.15,36.1,1013.6
2019-01-14 05:00:00,5.8,22.2,35.2,1014.1
2019-01-14 05:30:00,5.65,22.2,35.2,1014.3
2019-01-14 06:00:00,5.5,22.2,35.2,1014.5
2019-01-14 06:30:00,5.4,21.299999999999997,33.35,1014.9
2019-01-14 07:00:00,5.3,20.4,31.5,1015.3
2019-01-14 07:30:00,5.3,19.45,30.55,1015.75
2019-01-14 08:00:00,5.3,18.5,29.6,1016.2
2019-01-14 08:30:00,5.25,17.6,28.700000000000003,1016.7
2019-01-14 09:00:00,5.2,16.7,27.8,1017.2
2019-01-14 09:30:00,5.5,16.7,27.8,1017.5
2019-01-14 10:00:00,5.8,16.7,27.8,1017.8
2019-01-14 10:30:00,6.0,17.6,28.700000000000003,1018.0
2019-01-14 11:00:00,6.2,18.5,29.6,1018.2
2019-01-14 11:30:00,6.35,18.5,29.6,1018.6
2019-01-14 12:00:00,6.5,18.5,29.6,1019.0
2019-01-14 12:30:00,6.45,17.6,29.6,1019.15
2019-01-14 13:00:00,6.4,16.7,29.6,1019.3
2019-01-14 13:30:00,6.4,15.75,28.700000000000003,1019.4
2019-01-14 14:00:00,6.4,14.8,27.8,1019.5
2019-01-14 14:30:00,6.4,14.8,26.85,1019.6
2019-01-14 15:00:00,6.4,14.8,25.9,1019.7
2019-01-14 15:30:00,6.050000000000001,12.95,24.049999999999997,1019.9000000000001
2019-01-14 16:00:00,5.7,11.1,22.2,1020.1
2019-01-14 16:30:00,5.45,11.1,21.299999999999997,1020.25
2019-01-14 17:00:00,5.2,11.1,20.4,1020.4
2019-01-14 17:30:00,4.95,10.2,19.45,1020.5999999999999
2019-01-14 18:00:00,4.7,9.3,18.5,1020.8
2019-01-14 18:30:00,4.65,9.3,19.45,1020.8
2019-01-14 19:00:00,4.6,9.3,20.4,1020.8
2019-01-14 19:30:00,4.5,10.2,20.4,1020.7
2019-01-14 20:00:00,4.4,11.1,20.4,1020.6
2019-01-14 20:30:00,4.4,12.05,21.299999999999997,1020.55
2019-01-14 21:00:00,4.4,13.0,22.2,1020.5
2019-01-14 21:30:00,4.4,13.0,23.15,1020.45
2019-01-14 22:00:00,4.4,13.0,24.1,1020.4
2019-01-14 22:30:00,4.35,13.9,24.1,1020.3
2019-01-14 23:00:00,4.3,14.8,24.1,1020.2
2019-01-14 23:30:00,4.4,15.75,25.0,1020.1
2019-01-15 00:00:00,4.5,16.7,25.9,1020.0
2019-01-15 00:30:00,4.5,17.6,26.85,1019.8
2019-01-15 01:00:00,4.5,18.5,27.8,1019.6
2019-01-15 01:30:00,4.55,18.5,27.8,1019.45
2019-01-15 02:00:00,4.6,18.5,27.8,1019.3
2019-01-15 02:30:00,4.5,18.5,28.700000000000003,1019.15
2019-01-15 03:00:00,4.4,18.5,29.6,1019.0
2019-01-15 03:30:00,4.4,19.45,30.55,1018.75
2019-01-15 04:00:00,4.4,20.4,31.5,1018.5
2019-01-15 04:30:00,4.5,20.4,31.5,1018.3
2019-01-15 05:00:00,4.6,20.4,31.5,1018.1
2019-01-15 05:30:00,4.65,20.4,32.4,1018.0
2019-01-15 06:00:00,4.7,20.4,33.3,1017.9
2019-01-15 06:30:00,4.800000000000001,20.4,33.3,1017.75
2019-01-15 07:00:00,4.9,20.4,33.3,1017.6
2019-01-15 07:30:00,5.0,21.299999999999997,33.3,1017.45
2019-01-15 08:00:00,5.1,22.2,33.3,1017.3
2019-01-15 08:30:00,5.199999999999999,22.2,33.3,1017.3499999999999
2019-01-15 09:00:00,5.3,22.2,33.3,1017.4
2019-01-15 09:30:00,5.75,23.15,35.15,1017.25
2019-01-15 10:00:00,6.2,24.1,37.0,1017.1
2019-01-15 10:30:00,6.6,25.0,37.95,1016.9000000000001
2019-01-15 11:00:00,7.0,25.9,38.9,1016.7
2019-01-15 11:30:00,7.55,26.85,39.849999999999994,1016.5
2019-01-15 12:00:00,8.1,27.8,40.8,1016.3
2019-01-15 12:30:00,8.3,26.85,40.8,1016.0
2019-01-15 13:00:00,8.5,25.9,40.8,1015.7
2019-01-15 13:30:00,8.55,25.9,40.8,1015.5
2019-01-15 14:00:00,8.6,25.9,40.8,1015.3
2019-01-15 14:30:00,8.7,25.0,38.9,1015.0
2019-01-15 15:00:00,8.8,24.1,37.0,1014.7
2019-01-15 15:30:00,8.45,23.15,36.1,1014.6
2019-01-15 16:00:00,8.1,22.2,35.2,1014.5
2019-01-15 16:30:00,7.9,22.2,35.2,1014.3
2019-01-15 17:00:00,7.7,22.2,35.2,1014.1
2019-01-15 17:30:00,7.5,21.299999999999997,33.35,1014.05
2019-01-15 18:00:00,7.3,20.4,31.5,1014.0
2019-01-15 18:30:00,7.3,21.299999999999997,32.4,1013.75
2019-01-15 19:00:00,7.3,22.2,33.3,1013.5
2019-01-15 19:30:00,7.25,22.2,34.25,1013.25
2019-01-15 20:00:00,7.2,22.2,35.2,1013.0
2019-01-15 20:30:00,7.2,23.15,35.2,1012.75
2019-01-15 21:00:00,7.2,24.1,35.2,1012.5
2019-01-15 21:30:00,7.2,24.1,36.1,1012.2
2019-01-15 22:00:00,7.2,24.1,37.0,1011.9
2019-01-15 22:30:00,7.300000000000001,24.1,37.0,1011.5
2019-01-15 23:00:00,7.4,24.1,37.0,1011.1
2019-01-15 23:30:00,7.35,25.0,37.0,1010.85
2019-01-16 00:00:00,7.3,25.9,37.0,1010.6
2019-01-16 00:30:00,7.4,25.9,37.95,1010.1500000000001
2019-01-16 01:00:00,7.5,25.9,38.9,1009.7
2019-01-16 01:30:00,7.6,25.9,38.9,1009.3
2019-01-16 02:00:00,7.7,25.9,38.9,1008.9
2019-01-16 02:30:00,7.7,26.85,38.9,1008.5
2019-01-16 03:00:00,7.7,27.8,38.9,1008.1
2019-01-16 03:30:00,7.75,27.8,39.849999999999994,1007.6
2019-01-16 04:00:00,7.8,27.8,40.8,1007.1
2019-01-16 04:30:00,7.85,27.8,40.8,1006.7
2019-01-16 05:00:00,7.9,27.8,40.8,1006.3
2019-01-16 05:30:00,7.85,28.700000000000003,41.7,1006.05
2019-01-16 06:00:00,7.8,29.6,42.6,1005.8
2019-01-16 06:30:00,7.85,28.700000000000003,42.6,1005.5
2019-01-16 07:00:00,7.9,27.8,42.6,1005.2
2019-01-16 07:30:00,8.0,27.8,42.6,1005.0
2019-01-16 08:00:00,8.1,27.8,42.6,1004.8
2019-01-16 08:30:00,8.149999999999999,28.700000000000003,42.6,1004.5
2019-01-16 09:00:00,8.2,29.6,42.6,1004.2
2019-01-16 09:30:00,8.3,29.6,43.55,1003.85
2019-01-16 10:00:00,8.4,29.6,44.5,1003.5
2019-01-16 10:30:00,8.55,30.55,44.5,1003.0
2019-01-16 11:00:00,8.7,31.5,44.5,1002.5
2019-01-16 11:30:00,8.8,31.5,45.4,1001.95
2019-01-16 12:00:00,8.9,31.5,46.3,1001.4
2019-01-16 12:30:00,8.95,32.4,46.3,1000.8499999999999
2019-01-16 13:00:00,9.0,33.3,46.3,1000.3
2019-01-16 13:30:00,9.0,32.4,46.3,999.75
2019-01-16 14:00:00,9.0,31.5,46.3,999.2
2019-01-16 14:30:00,9.0,30.55,45.4,999.0
2019-01-16 15:00:00,9.0,29.6,44.5,998.8
2019-01-16 15:30:00,8.5,27.75,42.65,998.8
2019-01-16 16:00:00,8.0,25.9,40.8,998.8
2019-01-16 16:30:00,7.45,24.049999999999997,39.849999999999994,999.0
2019-01-16 17:00:00,6.9,22.2,38.9,999.2
2019-01-16 17:30:00,6.6,19.45,35.2,999.3
2019-01-16 18:00:00,6.3,16.7,31.5,999.4
2019-01-16 18:30:00,6.0,17.6,30.55,999.5999999999999
2019-01-16 19:00:00,5.7,18.5,29.6,999.8
2019-01-16 19:30:00,5.4,17.6,29.6,999.95
2019-01-16 20:00:00,5.1,16.7,29.6,1000.1
2019-01-16 20:30:00,4.8,16.7,29.6,1000.3
2019-01-16 21:00:00,4.5,16.7,29.6,1000.5
2019-01-16 21:30:00,4.25,17.6,29.6,1000.6
2019-01-16 22:00:00,4.0,18.5,29.6,1000.7
2019-01-16 22:30:00,3.8,18.5,29.6,1000.8
2019-01-16 23:00:00,3.6,18.5,29.6,1000.9
2019-01-16 23:30:00,3.45,19.45,29.6,1000.95
2019-01-17 00:00:00,3.3,20.4,29.6,1001.0
2019-01-17 00:30:00,3.2,19.45,29.6,1000.95
2019-01-17 01:00:00,3.1,18.5,29.6,1000.9
2019-01-17 01:30:00,3.1,18.5,30.55,1000.9
2019-01-17 02:00:00,3.1,18.5,31.5,1000.9
2019-01-17 02:30:00,2.95,19.45,31.5,1000.9
2019-01-17 03:00:00,2.8,20.4,31.5,1000.9
2019-01-17 03:30:00,2.7,20.4,31.5,1001.0
2019-01-17 04:00:00,2.6,20.4,31.5,1001.1
2019-01-17 04:30:00,2.6,20.4,32.4,1001.35
2019-01-17 05:00:00,2.6,20.4,33.3,1001.6
2019-01-17 05:30:00,2.5,21.299999999999997,33.3,1001.7
2019-01-17 06:00:00,2.4,22.2,33.3,1001.8
2019-01-17 06:30:00,2.3,22.2,34.25,1002.3
2019-01-17 07:00:00,2.2,22.2,35.2,1002.8
2019-01-17 07:30:00,2.2,23.15,36.1,1003.3499999999999
2019-01-17 08:00:00,2.2,24.1,37.0,1003.9
2019-01-17 08:30:00,2.1500000000000004,25.0,37.95,1004.45
2019-01-17 09:00:00,2.1,25.9,38.9,1005.0
2019-01-17 09:30:00,2.35,27.75,40.75,1005.45
